"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 07, 2017","99.59","99.78","99.87","99.44","53.43K","-0.19%"
"Mar 06, 2017","99.78","99.79","100.00","99.59","26.56K","-0.47%"
"Mar 03, 2017","100.25","99.44","100.42","99.41","16.73K","0.51%"
"Mar 02, 2017","99.74","99.69","99.91","99.59","3.33K","-0.10%"
"Mar 01, 2017","99.84","98.92","100.00","98.80","28.78K","2.05%"
"Feb 28, 2017","97.83","97.84","98.00","97.41","5.93K","0.28%"
"Feb 27, 2017","97.56","97.97","97.97","97.49","8.15K","0.12%"
"Feb 24, 2017","97.44","98.19","98.19","96.89","7.96K","-0.91%"
"Feb 23, 2017","98.33","98.45","98.77","98.33","24.94K","-0.16%"
"Feb 22, 2017","98.49","98.65","98.94","98.11","19.10K","0.05%"
"Feb 21, 2017","98.44","97.57","98.69","97.57","7.30K","0.79%"
"Feb 20, 2017","97.67","98.02","98.02","97.52","28.28K","0.11%"
"Feb 17, 2017","97.56","97.70","97.70","96.94","10.42K","-0.04%"
"Feb 16, 2017","97.60","97.98","98.07","97.45","21.11K","-0.36%"
"Feb 15, 2017","97.95","97.97","98.27","97.67","24.10K","0.46%"
"Feb 14, 2017","97.50","97.40","97.58","97.22","14.74K","0.05%"
"Feb 13, 2017","97.45","96.75","97.71","96.70","25.44K","1.07%"
"Feb 10, 2017","96.42","96.83","96.88","96.22","37.53K","-0.11%"
"Feb 09, 2017","96.53","96.01","96.55","95.76","11.46K","1.23%"
"Feb 08, 2017","95.36","95.57","95.73","94.72","7.17K","0.12%"
"Feb 07, 2017","95.25","95.30","95.82","95.12","5.32K","-0.18%"
"Feb 06, 2017","95.42","96.39","96.67","95.42","36.68K","-1.07%"
"Feb 03, 2017","96.45","96.23","96.69","96.23","12.22K","0.54%"
"Feb 02, 2017","95.93","95.66","96.09","95.56","6.48K","0.07%"
"Feb 01, 2017","95.86","95.97","96.42","95.86","49.16K","0.76%"
"Jan 31, 2017","95.14","96.11","96.61","95.14","58.00K","-1.01%"
"Jan 30, 2017","96.11","96.97","97.05","96.02","9.52K","-1.20%"
"Jan 27, 2017","97.28","97.58","97.58","96.95","16.57K","-0.39%"
"Jan 26, 2017","97.66","98.16","98.29","97.59","12.86K","-0.27%"
"Jan 25, 2017","97.92","97.22","98.08","97.07","43.20K","1.44%"
"Jan 24, 2017","96.53","96.47","96.53","96.19","14.34K","0.21%"
"Jan 23, 2017","96.33","96.25","96.81","96.03","15.35K","-0.72%"
"Jan 20, 2017","97.03","96.50","97.25","96.50","26.26K","0.31%"
"Jan 19, 2017","96.73","97.03","97.19","96.63","43.94K","-0.13%"
"Jan 18, 2017","96.86","96.99","96.99","96.44","22.78K","0.27%"
"Jan 17, 2017","96.60","96.61","96.95","96.06","8.50K","-0.35%"
"Jan 16, 2017","96.94","97.15","97.20","96.94","5.30K","-0.86%"
"Jan 13, 2017","97.78","97.20","97.81","97.03","28.83K","1.10%"
"Jan 12, 2017","96.72","96.80","97.22","96.54","16.98K","-0.61%"
"Jan 11, 2017","97.31","96.68","97.58","96.68","16.84K","0.11%"
"Jan 10, 2017","97.20","97.22","97.31","97.09","3.32K","-0.14%"
"Jan 09, 2017","97.34","97.75","97.76","96.96","83.53K","-0.42%"
"Jan 06, 2017","97.75","97.42","97.75","97.10","4.37K","0.19%"
"Jan 05, 2017","97.56","97.25","97.67","97.17","14.56K","0.07%"
"Jan 04, 2017","97.49","97.80","97.80","97.15","20.85K","0.04%"
