"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 15, 2018","130.40","130.40","130.40","130.40","-","0.01%"
"Oct 12, 2018","130.39","130.33","130.39","130.33","0.45K","0.03%"
"Oct 11, 2018","130.35","130.50","130.50","130.29","0.02K","-0.09%"
"Oct 10, 2018","130.47","130.38","130.47","130.38","0.12K","-0.02%"
"Oct 09, 2018","130.50","130.23","130.50","130.23","0.02K","0.08%"
"Oct 08, 2018","130.40","130.40","130.40","130.40","-","-0.17%"
"Oct 05, 2018","130.62","130.73","130.73","130.62","0.72K","-0.22%"
"Oct 04, 2018","130.91","130.99","131.06","130.87","1.50K","0.01%"
"Oct 02, 2018","130.90","130.88","130.90","130.70","1.43K","-0.05%"
"Oct 01, 2018","130.97","131.25","131.26","130.97","0.46K","-0.33%"
"Sep 28, 2018","131.40","131.54","131.54","131.25","0.06K","-0.32%"
"Sep 27, 2018","131.82","131.80","131.82","131.80","0.00K","-0.11%"
"Sep 26, 2018","131.96","131.81","131.97","131.81","0.01K","0.13%"
"Sep 25, 2018","131.79","131.88","131.90","131.79","0.03K","0.01%"
"Sep 24, 2018","131.78","132.19","132.19","131.78","0.01K","-0.31%"
"Sep 21, 2018","132.19","132.09","132.19","132.09","0.00K","0.14%"
"Sep 20, 2018","132.01","132.06","132.06","132.01","0.00K","-0.06%"
"Sep 19, 2018","132.09","132.25","132.25","132.09","0.01K","-0.14%"
"Sep 18, 2018","132.28","132.28","132.28","132.28","-","0.08%"
"Sep 17, 2018","132.18","132.16","132.18","132.07","0.01K","0.14%"
"Sep 14, 2018","131.99","131.99","131.99","131.99","-","-0.11%"
"Sep 13, 2018","132.13","132.14","132.14","132.10","2.07K","-0.02%"
"Sep 12, 2018","132.15","132.19","132.21","132.10","1.46K","-0.03%"
"Sep 11, 2018","132.19","132.31","132.31","132.19","0.02K","-0.05%"
"Sep 10, 2018","132.25","132.18","132.25","132.16","0.01K","0.18%"
"Sep 07, 2018","132.01","132.19","132.19","132.01","0.00K","-0.05%"
"Sep 06, 2018","132.08","131.95","132.10","131.95","0.16K","0.08%"
"Sep 05, 2018","131.97","132.03","132.03","131.97","0.07K","0.13%"
"Sep 04, 2018","131.80","131.62","131.80","131.62","0.57K","0.25%"
"Sep 03, 2018","131.47","131.47","131.48","131.43","0.33K","0.10%"
"Aug 31, 2018","131.34","131.54","131.54","131.33","0.04K","-0.12%"
"Aug 30, 2018","131.50","131.51","131.60","131.40","1.46K","-0.01%"
"Aug 29, 2018","131.51","131.50","131.51","131.49","0.02K","-0.02%"
"Aug 28, 2018","131.53","131.69","131.69","131.53","0.00K","-0.11%"
"Aug 27, 2018","131.67","131.77","131.77","131.66","0.20K","-0.09%"
"Aug 24, 2018","131.79","131.97","131.97","131.79","0.11K","-0.11%"
"Aug 23, 2018","131.94","132.01","132.01","131.94","0.01K","-0.04%"
"Aug 22, 2018","131.99","132.25","132.28","131.99","0.01K","-0.16%"
"Aug 21, 2018","132.20","132.22","132.22","132.20","0.02K","0.08%"
"Aug 20, 2018","132.09","131.84","132.09","131.84","0.42K","0.20%"
"Aug 17, 2018","131.83","131.92","131.92","131.83","1.25K","-0.02%"
"Aug 16, 2018","131.85","131.94","131.94","131.78","0.21K","0.08%"
"Aug 15, 2018","131.75","131.75","131.75","131.75","-","-0.14%"
"Aug 14, 2018","131.93","131.96","132.10","131.90","5.31K","0.11%"
"Aug 13, 2018","131.79","131.96","132.00","131.79","0.19K","-0.25%"
"Aug 10, 2018","132.12","132.31","132.31","132.11","0.07K","-0.09%"
"Aug 09, 2018","132.24","132.20","132.24","132.20","0.07K","0.05%"
"Aug 08, 2018","132.17","132.25","132.34","132.17","0.62K","0.00%"
"Aug 07, 2018","132.17","132.16","132.25","132.16","0.24K","0.01%"
"Aug 06, 2018","132.16","132.18","132.21","132.16","0.20K","0.11%"
"Aug 03, 2018","132.02","131.62","132.02","131.56","11.37K","0.05%"
"Aug 02, 2018","131.95","132.22","132.25","131.95","0.00K","-0.17%"
"Aug 01, 2018","132.18","132.26","132.28","132.06","0.59K","-0.17%"
"Jul 31, 2018","132.41","132.47","132.47","132.32","0.06K","0.08%"
"Jul 30, 2018","132.30","132.56","132.56","132.30","0.00K","-0.17%"
"Jul 27, 2018","132.53","132.69","132.69","132.53","0.01K","-0.10%"
"Jul 26, 2018","132.66","132.64","132.72","132.64","0.01K","-0.05%"
"Jul 25, 2018","132.72","132.80","132.80","132.72","0.00K","0.02%"
"Jul 24, 2018","132.69","132.72","132.72","132.56","4.60K","-0.02%"
"Jul 23, 2018","132.71","132.85","132.85","132.71","1.45K","-0.14%"
"Jul 20, 2018","132.90","133.00","133.04","132.90","3.71K","-0.20%"
"Jul 19, 2018","133.16","133.21","133.21","133.16","0.27K","0.07%"
"Jul 18, 2018","133.07","133.09","133.16","133.07","1.57K","-0.07%"
"Jul 17, 2018","133.16","133.16","133.16","133.16","-","0.20%"
"Jul 16, 2018","132.90","132.98","132.99","132.90","1.05K","-0.03%"
"Jul 13, 2018","132.94","132.88","133.03","132.84","0.02K","0.11%"
"Jul 12, 2018","132.79","132.79","132.79","132.79","-","0.11%"
"Jul 11, 2018","132.64","132.73","132.73","132.64","1.23K","-0.03%"
"Jul 10, 2018","132.68","132.73","132.73","132.65","0.45K","-0.05%"
"Jul 09, 2018","132.74","132.66","132.74","132.63","11.03K","0.08%"
"Jul 06, 2018","132.64","132.61","132.75","132.61","0.22K","0.01%"
"Jul 05, 2018","132.63","132.62","132.66","132.56","4.33K","-0.17%"
"Jul 04, 2018","132.85","132.87","132.87","132.85","6.05K","-0.04%"
"Jul 03, 2018","132.90","132.93","132.93","132.90","0.15K","0.00%"
"Jul 02, 2018","132.90","132.69","132.90","132.64","0.01K","0.10%"
"Jun 29, 2018","132.77","132.77","132.77","132.77","-","0.20%"
"Jun 28, 2018","132.51","132.51","132.51","132.51","-","0.04%"
"Jun 27, 2018","132.46","132.46","132.46","132.46","-","0.20%"
"Jun 26, 2018","132.19","132.27","132.27","131.97","0.01K","-0.14%"
"Jun 25, 2018","132.38","132.40","132.47","132.34","0.67K","-0.18%"
"Jun 22, 2018","132.62","132.59","132.62","132.59","3.94K","-0.05%"
"Jun 21, 2018","132.68","133.14","133.14","132.68","1.44K","-0.38%"
"Jun 20, 2018","133.18","133.18","133.18","133.18","-","0.04%"
"Jun 19, 2018","133.13","133.18","133.22","133.13","0.31K","0.01%"
"Jun 18, 2018","133.12","132.89","133.12","132.89","0.28K","0.21%"
"Jun 15, 2018","132.84","132.77","133.03","132.77","0.16K","0.31%"
"Jun 14, 2018","132.43","132.34","132.43","132.34","1.00K","0.32%"
"Jun 13, 2018","132.01","132.01","132.01","132.01","0.00K","0.18%"
"Jun 12, 2018","131.77","131.78","131.83","131.77","0.01K","0.08%"
"Jun 11, 2018","131.67","131.67","131.67","131.67","-","0.50%"
"Jun 08, 2018","131.01","131.20","131.20","131.00","2.01K","-0.14%"
"Jun 07, 2018","131.19","131.44","131.47","131.19","8.08K","-0.15%"
"Jun 06, 2018","131.39","131.53","131.60","131.39","3.29K","-0.65%"
"Jun 05, 2018","132.25","132.46","132.58","132.25","0.30K","-0.23%"
"Jun 04, 2018","132.56","132.40","132.60","132.40","0.17K","0.33%"
"Jun 01, 2018","132.12","132.12","132.12","132.12","-","0.17%"
"May 31, 2018","131.90","131.22","131.90","131.22","0.52K","0.66%"
"May 30, 2018","131.03","130.94","131.45","130.94","2.42K","0.10%"
"May 29, 2018","130.90","132.19","132.19","130.90","10.65K","-1.13%"
"May 28, 2018","132.40","133.12","133.12","132.40","17.56K","-0.38%"
"May 25, 2018","132.90","132.99","132.99","132.90","0.60K","-0.17%"
"May 24, 2018","133.12","133.14","133.14","133.05","1.00K","0.08%"
"May 23, 2018","133.02","133.03","133.03","132.90","8.37K","0.05%"
"May 22, 2018","132.96","132.94","132.96","132.94","0.01K","-0.10%"
"May 18, 2018","133.09","133.09","133.09","133.09","-","-0.06%"
"May 17, 2018","133.17","133.16","133.20","133.16","0.26K","0.02%"
"May 16, 2018","133.15","133.39","133.39","133.15","1.33K","-0.18%"
"May 15, 2018","133.39","133.53","133.53","133.39","0.18K","-0.11%"
"May 14, 2018","133.54","133.68","133.68","133.52","1.40K","-0.16%"
"May 11, 2018","133.76","133.75","133.78","133.73","0.87K","0.04%"
"May 10, 2018","133.71","133.71","133.71","133.71","-","-0.06%"
"May 09, 2018","133.79","133.75","133.79","133.75","0.03K","0.00%"
"May 08, 2018","133.79","133.90","133.90","133.79","2.09K","-0.18%"
"May 07, 2018","134.03","134.03","134.03","134.03","-","0.07%"
"May 04, 2018","133.93","133.94","133.94","133.93","0.15K","-0.10%"
"May 03, 2018","134.07","134.07","134.07","134.07","-","0.17%"
"May 02, 2018","133.84","133.81","133.84","133.81","0.01K","-0.02%"
"Apr 30, 2018","133.87","133.87","133.87","133.87","-","-0.07%"
"Apr 27, 2018","133.96","133.87","133.96","133.87","6.53K","0.09%"
"Apr 26, 2018","133.84","133.78","133.84","133.76","0.57K","0.11%"
"Apr 25, 2018","133.69","133.76","133.76","133.69","0.53K","-0.01%"
"Apr 24, 2018","133.71","133.70","133.71","133.70","0.00K","0.02%"
"Apr 23, 2018","133.68","133.63","133.68","133.34","0.01K","-0.10%"
"Apr 20, 2018","133.81","133.71","133.81","133.71","4.09K","0.04%"
"Apr 19, 2018","133.75","133.90","133.90","133.75","0.84K","-0.17%"
"Apr 18, 2018","133.98","133.97","134.04","133.97","0.03K","-0.01%"
"Apr 17, 2018","134.00","134.00","134.00","134.00","-","0.09%"
"Apr 16, 2018","133.88","133.88","133.88","133.88","-","-0.04%"
"Apr 13, 2018","133.94","133.91","133.94","133.91","0.61K","0.03%"
"Apr 12, 2018","133.90","133.88","133.90","133.84","5.62K","-0.01%"
"Apr 11, 2018","133.91","133.91","133.91","133.91","-","0.02%"
"Apr 10, 2018","133.88","133.99","133.99","133.88","0.27K","-0.08%"
"Apr 09, 2018","133.99","134.05","134.05","133.99","0.02K","-0.01%"
"Apr 06, 2018","134.00","133.97","134.00","133.96","0.26K","0.02%"
"Apr 05, 2018","133.97","133.97","133.97","133.97","-","-0.13%"
"Apr 04, 2018","134.15","134.15","134.15","134.15","-","0.08%"
"Apr 03, 2018","134.04","134.04","134.04","134.04","-","-0.07%"
"Mar 29, 2018","134.13","133.95","134.13","133.94","4.21K","0.13%"
"Mar 28, 2018","133.95","133.95","133.95","133.95","-","0.10%"
"Mar 27, 2018","133.81","133.75","133.81","133.69","1.83K","0.14%"
"Mar 26, 2018","133.62","133.63","133.63","133.62","3.00K","-0.06%"
"Mar 23, 2018","133.70","133.67","133.70","133.67","0.00K","0.05%"
"Mar 22, 2018","133.63","133.50","133.63","133.50","1.87K","0.17%"
"Mar 21, 2018","133.40","133.40","133.40","133.40","6.62K","-0.07%"
"Mar 20, 2018","133.49","133.49","133.49","133.49","-","0.09%"
"Mar 19, 2018","133.37","133.37","133.37","133.37","-","0.05%"
"Mar 16, 2018","133.30","133.19","133.34","133.19","0.09K","0.04%"
"Mar 15, 2018","133.25","133.13","133.25","133.13","0.14K","0.07%"
"Mar 14, 2018","133.16","133.12","133.16","133.12","3.41K","0.00%"
"Mar 13, 2018","133.16","133.16","133.21","133.12","6.02K","0.02%"
"Mar 12, 2018","133.13","133.13","133.13","133.13","-","0.06%"
"Mar 09, 2018","133.05","133.12","133.12","133.03","0.50K","-0.06%"
"Mar 08, 2018","133.13","132.92","133.13","132.87","0.28K","0.13%"
"Mar 07, 2018","132.96","132.96","132.96","132.96","-","0.07%"
"Mar 06, 2018","132.87","132.87","132.87","132.87","-","-0.05%"
"Mar 05, 2018","132.93","132.93","132.93","132.93","-","-0.01%"
"Mar 02, 2018","132.94","133.06","133.06","132.94","1.25K","-0.02%"
"Mar 01, 2018","132.97","132.94","132.97","132.94","0.12K","0.09%"
"Feb 28, 2018","132.85","132.73","132.86","132.73","1.63K","0.11%"
"Feb 27, 2018","132.71","132.71","132.71","132.71","0.19K","-0.04%"
"Feb 26, 2018","132.76","132.76","132.76","132.76","-","0.08%"
"Feb 23, 2018","132.66","132.65","132.66","132.65","0.35K","0.04%"
"Feb 22, 2018","132.61","132.61","132.61","132.61","0.00K","-0.01%"
"Feb 21, 2018","132.62","132.62","132.62","132.62","-","0.02%"
"Feb 20, 2018","132.59","132.66","132.66","132.59","0.00K","-0.05%"
"Feb 19, 2018","132.65","132.64","132.69","132.59","0.82K","-0.12%"
"Feb 16, 2018","132.81","132.81","132.81","132.81","-","0.18%"
"Feb 15, 2018","132.57","132.55","132.57","132.50","0.86K","-0.04%"
"Feb 14, 2018","132.62","132.74","132.74","132.62","0.00K","0.00%"
"Feb 13, 2018","132.62","132.74","132.74","132.62","6.07K","-0.08%"
"Feb 12, 2018","132.72","132.59","132.72","132.59","5.95K","0.05%"
"Feb 09, 2018","132.66","132.72","132.91","132.66","0.01K","-0.02%"
"Feb 08, 2018","132.69","132.84","132.84","132.62","1.01K","-0.14%"
"Feb 07, 2018","132.87","132.87","132.87","132.87","-","0.00%"
"Feb 06, 2018","132.87","132.77","132.97","132.77","1.75K","0.12%"
"Feb 05, 2018","132.71","132.66","132.72","132.66","0.30K","0.11%"
"Feb 02, 2018","132.56","132.71","132.71","132.56","0.30K","-0.17%"
"Feb 01, 2018","132.78","132.50","132.78","132.50","0.09K","0.12%"
"Jan 31, 2018","132.62","132.66","132.72","131.69","2.38K","-0.01%"
"Jan 30, 2018","132.63","132.63","132.63","132.63","-","0.03%"
"Jan 29, 2018","132.59","132.72","132.72","132.59","1.87K","-0.15%"
"Jan 26, 2018","132.79","132.92","132.92","132.79","1.73K","-0.19%"
"Jan 25, 2018","133.04","133.28","133.28","133.04","0.34K","-0.18%"
"Jan 24, 2018","133.28","133.27","133.31","133.27","7.88K","-0.07%"
"Jan 23, 2018","133.38","133.38","133.38","133.38","-","0.03%"
"Jan 22, 2018","133.34","133.25","133.34","133.18","0.89K","0.08%"
"Jan 19, 2018","133.24","133.09","133.24","133.09","0.18K","0.05%"
"Jan 18, 2018","133.18","133.06","133.18","133.06","0.52K","0.05%"
"Jan 17, 2018","133.12","133.15","133.15","133.12","0.76K","-0.03%"
"Jan 16, 2018","133.16","133.26","133.26","133.16","0.97K","0.06%"
"Jan 15, 2018","133.08","133.13","133.13","133.08","0.02K","-0.04%"
"Jan 12, 2018","133.13","133.13","133.13","133.13","-","0.10%"
"Jan 11, 2018","133.00","133.41","133.41","132.97","0.14K","-0.20%"
"Jan 10, 2018","133.27","133.37","133.37","133.27","12.95K","-0.07%"
"Jan 09, 2018","133.36","133.53","133.58","133.36","0.76K","-0.11%"
"Jan 08, 2018","133.51","133.43","133.51","133.43","0.15K","0.07%"
"Jan 05, 2018","133.42","133.34","133.42","133.30","0.26K","0.03%"
"Jan 04, 2018","133.38","133.22","133.57","133.22","0.89K","0.11%"
"Jan 03, 2018","133.24","133.29","133.29","133.24","0.00K","0.14%"
"Jan 02, 2018","133.06","133.22","133.22","133.06","1.03K","-0.13%"
"Dec 29, 2017","133.23","133.23","133.23","133.23","-","-0.16%"
"Dec 28, 2017","133.44","133.57","133.57","133.44","1.05K","-0.20%"
"Dec 27, 2017","133.71","133.57","133.71","133.57","0.35K","0.00%"
"Dec 22, 2017","133.71","133.62","133.71","133.62","1.16K","-0.01%"
"Dec 21, 2017","133.73","133.63","133.73","133.63","1.96K","0.03%"
"Dec 20, 2017","133.69","133.65","133.69","133.65","0.24K","-0.07%"
"Dec 19, 2017","133.78","133.95","133.95","133.78","2.00K","-0.30%"
"Dec 18, 2017","134.18","134.13","134.19","134.13","0.68K","0.04%"
"Dec 15, 2017","134.12","134.24","134.24","134.12","0.09K","-0.03%"
"Dec 14, 2017","134.16","134.16","134.16","134.16","-","0.02%"
"Dec 13, 2017","134.13","134.29","134.29","134.08","2.15K","-0.11%"
"Dec 12, 2017","134.28","134.44","134.51","134.28","0.54K","-0.16%"
"Dec 11, 2017","134.49","134.52","134.52","134.46","0.79K","-0.03%"
"Dec 08, 2017","134.53","134.46","134.54","134.46","0.20K","0.00%"
"Dec 07, 2017","134.53","134.53","134.53","134.53","-","0.09%"
"Dec 06, 2017","134.41","134.43","134.50","134.41","0.19K","0.06%"
