"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 02, 2013","108.90","108.35","108.90","108.35","8.50K","0.37%"
"Mar 28, 2013","108.50","108.55","108.55","108.26","1.90K","0.02%"
"Mar 27, 2013","108.48","108.27","108.48","108.27","0.90K","0.69%"
"Mar 26, 2013","107.74","107.37","107.74","107.37","0.16K","0.55%"
"Mar 25, 2013","107.15","106.92","107.46","106.92","0.30K","0.75%"
"Mar 22, 2013","106.35","106.36","106.36","106.35","0.04K","-0.41%"
"Mar 21, 2013","106.79","106.95","106.95","106.79","0.65K","0.02%"
"Mar 20, 2013","106.77","106.80","106.80","106.77","0.11K","0.26%"
"Mar 19, 2013","106.49","106.67","107.06","106.49","5.13K","-0.04%"
"Mar 18, 2013","106.53","106.05","106.53","106.05","0.01K","0.27%"
"Mar 15, 2013","106.24","106.14","106.24","105.86","1.15K","-0.50%"
"Mar 14, 2013","106.77","106.77","106.77","106.77","-","0.17%"
"Mar 13, 2013","106.59","105.60","106.59","105.60","0.24K","0.82%"
"Mar 12, 2013","105.72","106.19","106.19","105.72","0.15K","-0.20%"
"Mar 11, 2013","105.93","105.90","105.93","105.90","0.09K","0.11%"
"Mar 08, 2013","105.81","105.81","105.81","105.81","-","1.06%"
"Mar 07, 2013","104.70","105.10","105.10","104.70","0.10K","-0.49%"
"Mar 06, 2013","105.22","105.41","105.41","105.22","0.24K","0.16%"
"Mar 05, 2013","105.05","103.99","105.05","103.99","0.11K","1.42%"
"Mar 04, 2013","103.58","103.13","103.58","103.13","0.04K","0.12%"
"Mar 01, 2013","103.46","103.46","103.46","103.46","-","0.44%"
"Feb 28, 2013","103.01","102.48","103.01","102.41","0.07K","0.89%"
"Feb 27, 2013","102.10","102.10","102.10","102.10","-","1.06%"
"Feb 26, 2013","101.03","101.08","101.08","101.03","0.38K","-0.81%"
"Feb 25, 2013","101.85","101.83","102.01","101.63","10.17K","0.21%"
"Feb 22, 2013","101.64","101.12","101.68","101.12","2.25K","0.78%"
"Feb 21, 2013","100.85","101.22","101.22","100.85","0.16K","-0.40%"
"Feb 20, 2013","101.25","101.25","101.42","101.25","1.24K","0.02%"
"Feb 19, 2013","101.23","101.20","101.23","101.20","1.06K","0.24%"
"Feb 18, 2013","100.99","101.15","101.15","100.94","10.12K","0.01%"
"Feb 15, 2013","100.98","100.98","100.98","100.98","-","-0.08%"
"Feb 14, 2013","101.06","100.67","101.11","100.67","34.54K","0.91%"
"Feb 13, 2013","100.15","100.17","100.17","100.00","33.26K","0.15%"
"Feb 12, 2013","100.00","99.99","100.00","99.99","0.05K","-0.16%"
"Feb 11, 2013","100.16","100.37","100.37","100.16","0.05K","-0.23%"
"Feb 08, 2013","100.39","100.46","100.46","100.39","0.01K","1.19%"
"Feb 07, 2013","99.21","99.21","99.21","99.21","-","0.34%"
"Feb 06, 2013","98.87","99.11","99.11","98.85","1.31K","0.41%"
"Feb 05, 2013","98.47","98.33","98.47","98.33","0.03K","0.36%"
"Feb 04, 2013","98.12","98.32","98.57","98.12","0.95K","0.46%"
"Feb 01, 2013","97.67","97.67","97.67","97.67","-","0.04%"
"Jan 31, 2013","97.63","97.63","97.63","97.63","-","-0.64%"
"Jan 30, 2013","98.26","98.26","98.26","98.26","-","-0.64%"
"Jan 29, 2013","98.89","98.81","98.89","98.81","0.08K","0.15%"
"Jan 28, 2013","98.74","99.02","99.02","98.74","0.16K","0.14%"
"Jan 25, 2013","98.60","98.86","98.86","98.60","0.05K","-0.74%"
"Jan 24, 2013","99.34","99.14","99.34","99.07","1.02K","0.08%"
"Jan 23, 2013","99.26","99.15","99.26","99.15","0.08K","0.52%"
"Jan 22, 2013","98.75","98.37","98.75","98.37","0.28K","-0.22%"
"Jan 21, 2013","98.97","98.70","98.97","98.59","7.76K","0.63%"
"Jan 18, 2013","98.35","98.35","98.35","98.35","-","0.28%"
"Jan 17, 2013","98.08","98.08","98.08","98.08","-","0.18%"
"Jan 16, 2013","97.90","97.90","97.90","97.90","-","0.53%"
"Jan 15, 2013","97.38","97.15","97.38","97.05","0.86K","0.14%"
"Jan 14, 2013","97.24","97.29","97.29","97.24","0.12K","-0.07%"
"Jan 11, 2013","97.31","98.00","98.00","97.31","0.41K","-0.65%"
"Jan 10, 2013","97.95","99.19","99.19","97.95","0.20K","-1.23%"
"Jan 09, 2013","99.17","99.17","99.17","99.17","-","0.80%"
"Jan 08, 2013","98.38","98.38","98.38","98.38","-","-0.23%"
"Jan 07, 2013","98.61","99.38","99.38","98.61","0.13K","-0.60%"
"Jan 04, 2013","99.21","99.21","99.21","99.21","0.12K","0.38%"
"Jan 03, 2013","98.83","97.95","98.83","97.95","4.67K","1.53%"
"Jan 02, 2013","97.34","96.66","97.34","96.39","347.03K","3.08%"
"Dec 28, 2012","94.43","94.76","94.76","94.43","0.00K","0.16%"
"Dec 27, 2012","94.28","94.82","94.82","94.04","18.34K","-1.39%"
"Dec 21, 2012","95.61","95.70","95.95","95.61","0.21K","-0.46%"
"Dec 20, 2012","96.05","95.95","96.05","95.95","0.15K","-0.37%"
"Dec 19, 2012","96.41","96.41","96.41","96.41","-","0.02%"
"Dec 18, 2012","96.39","96.50","96.50","96.39","5.30K","0.76%"
"Dec 17, 2012","95.66","95.66","95.66","95.66","-","0.44%"
"Dec 14, 2012","95.24","95.24","95.24","95.24","-","-1.15%"
"Dec 13, 2012","96.35","96.65","96.65","96.35","0.05K","-0.70%"
"Dec 12, 2012","97.03","97.38","97.48","97.03","6.83K","-0.51%"
"Dec 11, 2012","97.53","97.53","97.53","97.53","-","0.41%"
"Dec 10, 2012","97.13","96.85","97.19","96.85","10.95K","0.54%"
"Dec 07, 2012","96.61","96.61","96.61","96.61","-","0.33%"
"Dec 06, 2012","96.29","95.68","96.29","95.68","0.50K","1.22%"
"Dec 05, 2012","95.13","95.13","95.13","95.13","-","0.16%"
"Dec 04, 2012","94.98","95.12","95.12","94.98","0.73K","-0.78%"
"Dec 03, 2012","95.73","95.73","95.73","95.73","-","-0.20%"
"Nov 30, 2012","95.92","96.33","96.40","95.92","0.55K","-0.53%"
"Nov 29, 2012","96.43","96.53","96.53","96.43","0.73K","0.87%"
"Nov 28, 2012","95.60","95.58","95.60","95.50","6.05K","-0.30%"
"Nov 27, 2012","95.89","95.89","95.89","95.89","0.40K","0.58%"
"Nov 26, 2012","95.34","95.34","95.34","95.34","-","-0.27%"
"Nov 23, 2012","95.60","95.33","95.60","95.33","28.55K","0.03%"
