"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 14, 2017","124.85","124.85","124.85","124.85","-","0.44%"
"Jun 13, 2017","124.30","124.30","124.30","124.30","-","-0.02%"
"Jun 12, 2017","124.32","124.32","124.32","124.32","-","0.04%"
"Jun 09, 2017","124.27","124.27","124.27","124.27","-","-0.05%"
"Jun 08, 2017","124.33","124.33","124.33","124.33","-","-0.17%"
"Jun 07, 2017","124.54","124.54","124.54","124.54","-","-0.13%"
"Jun 06, 2017","124.70","124.70","124.70","124.70","-","0.06%"
"Jun 02, 2017","124.63","124.63","124.63","124.63","-","0.27%"
"Jun 01, 2017","124.30","124.30","124.30","124.30","-","-0.01%"
"May 31, 2017","124.31","124.31","124.31","124.31","-","0.06%"
"May 30, 2017","124.24","124.24","124.24","124.24","-","0.05%"
"May 29, 2017","124.18","124.09","124.18","124.09","0.15K","0.03%"
"May 26, 2017","124.14","124.14","124.14","124.14","-","0.00%"
"May 25, 2017","124.14","124.14","124.14","124.14","-","0.23%"
"May 24, 2017","123.86","123.86","123.86","123.86","-","-0.16%"
"May 23, 2017","124.06","124.06","124.06","124.06","-","-0.05%"
"May 22, 2017","124.12","124.12","124.12","124.12","-","0.01%"
"May 19, 2017","124.11","124.16","124.16","124.11","0.15K","-0.10%"
"May 18, 2017","124.23","124.23","124.23","124.23","0.64K","0.08%"
"May 17, 2017","124.13","123.92","124.13","123.92","0.95K","0.23%"
"May 16, 2017","123.84","123.69","123.84","123.69","0.10K","0.12%"
"May 15, 2017","123.69","123.77","123.77","123.69","0.13K","-0.02%"
"May 12, 2017","123.71","123.71","123.71","123.71","-","0.34%"
"May 11, 2017","123.29","123.29","123.29","123.29","-","-0.03%"
"May 10, 2017","123.33","123.38","123.38","123.33","0.22K","0.06%"
"May 09, 2017","123.25","123.25","123.25","123.25","-","-0.11%"
"May 08, 2017","123.38","123.38","123.38","123.38","-","-0.06%"
"May 05, 2017","123.46","123.45","123.46","123.45","0.11K","0.02%"
"May 04, 2017","123.43","123.43","123.43","123.43","-","-0.26%"
"May 03, 2017","123.75","123.80","123.80","123.75","0.10K","0.01%"
"May 02, 2017","123.74","123.64","123.74","123.64","0.01K","0.02%"
"Apr 28, 2017","123.71","123.71","123.71","123.71","-","-0.02%"
"Apr 27, 2017","123.73","123.70","123.73","123.70","0.15K","0.14%"
"Apr 26, 2017","123.56","123.56","123.56","123.56","-","-0.06%"
"Apr 25, 2017","123.64","123.64","123.64","123.64","-","-0.11%"
"Apr 24, 2017","123.77","123.64","123.77","123.64","0.06K","-0.27%"
"Apr 21, 2017","124.10","124.10","124.10","124.10","-","0.12%"
"Apr 20, 2017","123.95","123.95","123.95","123.95","-","-0.10%"
"Apr 19, 2017","124.07","124.07","124.07","124.07","-","-0.10%"
"Apr 18, 2017","124.20","124.01","124.20","124.01","0.04K","0.28%"
"Apr 13, 2017","123.85","123.85","123.85","123.85","-","0.16%"
"Apr 12, 2017","123.65","123.65","123.65","123.65","-","0.14%"
"Apr 11, 2017","123.48","123.39","123.48","123.39","0.28K","0.24%"
"Apr 10, 2017","123.19","123.19","123.19","123.19","-","-0.15%"
"Apr 07, 2017","123.37","123.37","123.37","123.37","-","0.09%"
"Apr 06, 2017","123.26","123.29","123.29","123.26","0.58K","0.02%"
"Apr 05, 2017","123.23","123.23","123.23","123.23","-","0.00%"
"Apr 04, 2017","123.23","123.37","123.37","123.23","0.06K","-0.05%"
"Apr 03, 2017","123.29","123.29","123.29","123.29","-","0.31%"
"Mar 31, 2017","122.91","122.91","122.91","122.91","-","0.05%"
"Mar 30, 2017","122.85","122.88","122.88","122.85","0.07K","-0.04%"
"Mar 29, 2017","122.90","122.71","122.90","122.71","0.30K","0.01%"
"Mar 28, 2017","122.89","122.92","122.92","122.89","0.10K","-0.02%"
"Mar 27, 2017","122.92","122.92","122.92","122.92","-","0.09%"
"Mar 24, 2017","122.81","122.75","122.81","122.70","3.57K","0.11%"
"Mar 23, 2017","122.68","122.80","122.80","122.68","0.41K","-0.13%"
