"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 19, 2018","108.62","108.80","108.82","108.62","16.61K","-0.24%"
"Apr 18, 2018","108.88","108.92","108.92","108.66","33.33K","0.07%"
"Apr 17, 2018","108.80","107.62","108.98","107.62","6.29K","1.53%"
"Apr 16, 2018","107.16","107.68","107.78","107.06","10.92K","-0.37%"
"Apr 13, 2018","107.56","107.64","108.30","107.48","21.12K","0.22%"
"Apr 12, 2018","107.32","106.18","107.54","106.18","26.08K","0.92%"
"Apr 11, 2018","106.34","106.60","106.60","106.08","6.34K","-0.73%"
"Apr 10, 2018","107.12","107.17","107.20","106.72","21.54K","0.92%"
"Apr 09, 2018","106.14","106.76","106.90","105.86","14.98K","0.25%"
"Apr 06, 2018","105.88","105.64","106.14","105.64","4.31K","-0.64%"
"Apr 05, 2018","106.56","105.26","106.56","105.26","2.45K","4.25%"
"Apr 04, 2018","102.22","102.66","103.24","102.18","11.09K","-1.54%"
"Apr 03, 2018","103.82","103.78","104.10","103.26","10.77K","-0.86%"
"Mar 29, 2018","104.72","103.72","105.00","103.38","12.52K","1.24%"
"Mar 28, 2018","103.44","102.64","103.44","101.90","19.26K","-0.21%"
"Mar 27, 2018","103.66","103.50","104.02","103.26","12.75K","1.65%"
"Mar 26, 2018","101.98","103.08","103.68","101.42","151.31K","-0.76%"
"Mar 23, 2018","102.76","103.54","103.76","102.28","57.63K","-1.89%"
"Mar 22, 2018","104.74","105.44","105.58","104.04","21.88K","-1.65%"
"Mar 21, 2018","106.50","106.56","106.74","106.48","47.52K","0.02%"
"Mar 20, 2018","106.48","105.98","106.60","105.50","10.96K","0.74%"
"Mar 19, 2018","105.70","106.88","107.04","105.52","13.50K","-1.56%"
"Mar 16, 2018","107.38","107.52","107.74","106.94","12.29K","0.49%"
"Mar 15, 2018","106.86","106.36","106.98","106.14","8.81K","0.87%"
"Mar 14, 2018","105.94","106.02","106.56","105.66","33.07K","0.28%"
"Mar 13, 2018","105.64","107.52","107.62","105.40","17.33K","-1.71%"
"Mar 12, 2018","107.48","107.68","107.70","107.00","19.41K","0.60%"
"Mar 09, 2018","106.84","106.80","107.22","106.34","7.71K","-0.11%"
"Mar 08, 2018","106.96","105.92","107.00","105.42","17.74K","0.89%"
"Mar 07, 2018","106.02","104.60","106.02","104.32","38.30K","1.09%"
"Mar 06, 2018","104.88","105.90","106.00","104.88","16.65K","0.13%"
"Mar 05, 2018","104.74","102.44","104.76","102.44","12.54K","1.55%"
"Mar 02, 2018","103.14","104.00","104.00","102.74","16.52K","-2.22%"
"Mar 01, 2018","105.48","106.78","107.08","105.26","14.70K","-1.95%"
"Feb 28, 2018","107.58","107.62","107.88","107.58","1.74K","-0.39%"
"Feb 27, 2018","108.00","108.56","108.64","107.74","14.35K","-0.41%"
"Feb 26, 2018","108.44","108.92","108.94","108.12","2.96K","0.35%"
"Feb 23, 2018","108.06","107.96","108.08","107.66","2.44K","0.17%"
"Feb 22, 2018","107.88","106.90","108.18","106.86","5.31K","-0.04%"
"Feb 21, 2018","107.92","107.42","107.92","107.16","4.06K","-0.18%"
"Feb 20, 2018","108.12","107.50","108.12","107.04","18.17K","0.93%"
"Feb 19, 2018","107.12","108.02","108.20","107.12","11.35K","-0.58%"
"Feb 16, 2018","107.74","107.18","108.04","107.10","29.88K","-0.06%"
"Feb 15, 2018","107.80","107.50","107.86","106.40","17.55K","0.97%"
"Feb 14, 2018","106.76","106.42","107.18","104.48","17.54K","1.18%"
"Feb 13, 2018","105.52","105.98","106.20","105.52","16.27K","-0.83%"
"Feb 12, 2018","106.40","105.88","106.94","105.88","27.55K","1.51%"
"Feb 09, 2018","104.82","106.02","106.24","104.00","57.47K","-1.24%"
"Feb 08, 2018","106.14","108.30","108.30","105.50","48.30K","-2.62%"
"Feb 07, 2018","109.00","108.02","109.42","107.52","61.41K","1.58%"
"Feb 06, 2018","107.30","105.72","108.36","105.72","198.60K","-2.19%"
"Feb 05, 2018","109.70","109.64","110.36","109.40","46.88K","-0.85%"
"Feb 02, 2018","110.64","111.20","111.36","110.64","9.96K","-1.69%"
"Feb 01, 2018","112.54","114.54","114.98","112.32","34.21K","-1.49%"
"Jan 31, 2018","114.24","114.56","114.74","114.06","40.99K","0.00%"
"Jan 30, 2018","114.24","114.68","115.12","114.10","23.03K","-0.99%"
"Jan 29, 2018","115.38","115.58","115.70","115.10","12.93K","-0.02%"
"Jan 26, 2018","115.40","114.98","115.48","114.98","22.63K","0.16%"
"Jan 25, 2018","115.22","115.72","116.40","114.72","27.02K","-0.89%"
"Jan 24, 2018","116.26","117.36","117.50","116.26","9.86K","-0.97%"
"Jan 23, 2018","117.40","117.58","117.66","117.16","10.88K","0.72%"
"Jan 22, 2018","116.56","116.36","116.56","116.18","8.11K","0.26%"
"Jan 19, 2018","116.26","115.18","116.36","115.18","35.10K","1.15%"
"Jan 18, 2018","114.94","114.48","115.04","114.36","24.37K","0.74%"
"Jan 17, 2018","114.10","114.36","114.58","113.90","15.68K","-0.40%"
"Jan 16, 2018","114.56","114.78","115.54","114.50","35.24K","0.26%"
"Jan 15, 2018","114.26","114.62","114.62","114.26","4.11K","-0.37%"
"Jan 12, 2018","114.68","114.64","114.68","114.26","18.00K","0.30%"
"Jan 11, 2018","114.34","115.08","115.08","113.92","19.06K","-0.52%"
"Jan 10, 2018","114.94","115.60","115.60","114.56","8.96K","-0.83%"
"Jan 09, 2018","115.90","115.89","116.12","115.70","8.81K","0.10%"
"Jan 08, 2018","115.78","116.02","116.02","115.58","4.13K","0.45%"
"Jan 05, 2018","115.26","114.86","115.46","114.84","33.38K","1.07%"
"Jan 04, 2018","114.04","113.14","114.14","113.14","13.50K","1.40%"
"Jan 03, 2018","112.46","111.98","112.78","111.68","15.54K","0.90%"
"Jan 02, 2018","111.46","111.56","111.88","110.74","29.09K","-0.87%"
"Dec 29, 2017","112.44","112.71","112.71","112.44","0.69K","-0.68%"
"Dec 28, 2017","113.21","113.45","113.53","113.21","8.39K","-0.47%"
"Dec 27, 2017","113.74","114.10","114.10","113.55","18.62K","0.11%"
"Dec 22, 2017","113.61","113.62","113.83","113.61","6.06K","-0.27%"
"Dec 21, 2017","113.92","113.40","114.21","113.40","6.17K","0.35%"
"Dec 20, 2017","113.52","114.75","114.90","113.31","7.89K","-1.29%"
"Dec 19, 2017","115.00","115.83","115.93","115.00","7.59K","-0.68%"
"Dec 18, 2017","115.79","114.92","115.84","114.92","25.57K","1.63%"
"Dec 15, 2017","113.93","113.28","113.93","113.16","19.35K","0.11%"
"Dec 14, 2017","113.80","114.02","114.28","113.38","10.10K","-0.35%"
"Dec 13, 2017","114.20","114.56","114.56","114.20","8.14K","-0.21%"
"Dec 12, 2017","114.44","113.88","114.44","113.88","15.09K","0.22%"
"Dec 11, 2017","114.19","114.71","114.71","114.17","20.10K","-0.28%"
"Dec 08, 2017","114.51","114.37","114.98","114.37","11.49K","0.91%"
"Dec 07, 2017","113.48","113.42","113.74","113.01","32.55K","0.40%"
"Dec 06, 2017","113.03","112.13","113.03","111.98","11.00K","-0.54%"
"Dec 05, 2017","113.64","113.83","113.83","112.83","12.59K","0.28%"
"Dec 04, 2017","113.32","113.47","113.90","112.95","7.65K","0.64%"
"Dec 01, 2017","112.60","113.45","113.45","111.97","2.71K","-0.79%"
